Hora Salida,Casa (Paradero Oriente hunucma),C-65x68,sala de juicios,C-65x80,zoo,Horan,"Av Jacinto Canek 591, Centro",Tribunal Superior De Justicia Del Estado De Yucatan,Hogar Interceramic,Centro De Servicio Lth,Atlantida real,Iberia Corrugados,Soriana Hiper Canek,Taqueria Calvillo,REFACCIONES AUTOMOTRICES CANEK,SUBESTACION PONIENTE DE ELECTRICIDAD,El Corralon,Parada Walmart Caucel,La Gas - Caucel,AutoZone Refacciones,"Merida - Caucel, 407",Plaza Gran Santa Fe 91,Ucu,Hora Llegada(Hunucma),Semaforos,Cruces_con_mas_trafico,Velocidad_vehiculos_km_h,Topes,Fecha,Dia_Semana,Es_Fin_De_Semana,Es_Dia_Festivo,Via,Distancia,tiempo,paradas
17:00:00,16:59:00,17:04:00,17:06:00,17:09:00,17:15:00,17:20:00,17:19:00,17:23:00,17:22:00,17:24:00,17:25:00,17:24:00,17:29:00,17:33:00,17:34:00,17:35:00,17:35:00,17:37:00,17:40:00,17:43:00,17:43:00,17:42:00,17:55:00,18:13:00,25,"Soriana, REFACCIONES AUTOMOTRICES CANEK",40-50,12,6/2/2023,"Lunes,Martes,Miercoles,Jueves,Viernes,Sabado,Domingo",FALSE,FALSE,Directa,30,50,
17:30:00,17:28:00,17:31:00,17:33:00,17:32:00,17:34:00,17:38:00,17:39:00,17:39:00,17:41:00,17:44:00,17:45:00,17:44:00,17:47:00,17:49:00,17:53:00,17:56:00,17:55:00,17:56:00,17:57:00,17:57:00,17:59:00,17:59:00,18:13:00,18:34:00,25,"Soriana, REFACCIONES AUTOMOTRICES CANEK",40-50,12,6/2/2023,"Lunes,Martes,Miercoles,Jueves,Viernes,Sabado,Domingo",FALSE,FALSE,Ucu,33.8,65,
18:00:00,18:01:00,18:04:00,18:06:00,18:07:00,18:11:00,18:17:00,18:19:00,18:21:00,18:23:00,18:24:00,18:26:00,18:27:00,18:29:00,18:30:00,18:33:00,18:34:00,18:33:00,18:37:00,18:37:00,18:40:00,18:43:00,18:44:00,18:57:00,19:19:00,25,"Soriana, REFACCIONES AUTOMOTRICES CANEK",40-50,12,6/2/2023,"Lunes,Martes,Miercoles,Jueves,Viernes,Sabado",FALSE,FALSE,Ucu,33.8,65,
18:45:00,18:47:00,18:49:00,18:53:00,18:53:00,18:57:00,19:00:00,19:00:00,19:00:00,19:00:00,19:03:00,19:08:00,19:09:00,19:15:00,19:16:00,19:17:00,19:18:00,19:20:00,19:24:00,19:25:00,19:27:00,19:27:00,19:26:00,19:40:00,20:00:00,25,"Soriana, REFACCIONES AUTOMOTRICES CANEK",40-50,12,6/2/2023,"Lunes,Martes,Miercoles,Jueves,Viernes,Sabado,Domingo",FALSE,FALSE,Ucu,33.8,65,
19:15:00,19:13:00,19:16:00,19:16:00,19:16:00,19:19:00,19:22:00,19:22:00,19:25:00,19:27:00,19:28:00,19:33:00,19:36:00,19:39:00,19:40:00,19:43:00,19:42:00,19:45:00,19:49:00,19:51:00,19:52:00,19:51:00,19:51:00,20:07:00,20:27:00,25,"Soriana, REFACCIONES AUTOMOTRICES CANEK",40-50,12,6/2/2023,"Lunes,Martes,Miercoles,Jueves,Viernes,Domingo",FALSE,FALSE,Directa,30,50,
20:00:00,20:01:00,20:04:00,20:08:00,20:09:00,20:11:00,20:13:00,20:16:00,20:18:00,20:19:00,20:22:00,20:24:00,20:27:00,20:32:00,20:33:00,20:34:00,20:37:00,20:39:00,20:39:00,20:40:00,20:40:00,20:42:00,20:41:00,20:58:00,21:16:00,25,"Soriana, REFACCIONES AUTOMOTRICES CANEK",40-50,12,6/2/2023,"Lunes,Martes,Miercoles,Jueves,Viernes,Sabado,Domingo",FALSE,FALSE,Ucu,33.8,65,
20:30:00,20:30:00,20:34:00,20:37:00,20:38:00,20:42:00,20:44:00,20:44:00,20:46:00,20:47:00,20:48:00,20:53:00,20:53:00,20:55:00,20:58:00,21:01:00,21:02:00,21:04:00,21:05:00,21:08:00,21:10:00,21:11:00,21:14:00,21:27:00,21:46:00,25,"Soriana, REFACCIONES AUTOMOTRICES CANEK",40-50,12,6/2/2023,"Lunes,Martes,Miercoles,Jueves,Viernes,Domingo",FALSE,FALSE,Ucu,33.8,65,
21:00:00,21:01:00,21:02:00,21:04:00,21:03:00,21:07:00,21:12:00,21:14:00,21:17:00,21:20:00,21:19:00,21:23:00,21:26:00,21:28:00,21:32:00,21:37:00,21:39:00,21:39:00,21:40:00,21:41:00,21:40:00,21:39:00,21:41:00,21:58:00,22:18:00,25,"Soriana, REFACCIONES AUTOMOTRICES CANEK",40-50,12,6/2/2023,"Lunes,Martes,Miercoles,Jueves,Viernes,Sabado,Domingo",FALSE,FALSE,Directa,30,50,
5:00:00,4:58:00,4:59:00,5:00:00,5:02:00,5:06:00,5:12:00,5:14:00,5:15:00,5:16:00,5:15:00,5:19:00,5:20:00,5:23:00,5:26:00,5:31:00,5:32:00,5:35:00,5:38:00,5:39:00,5:38:00,5:37:00,5:38:00,5:55:00,6:16:00,25,"Soriana, REFACCIONES AUTOMOTRICES CANEK",40-50,12,6/3/2023,"Lunes,Martes,Miercoles,Jueves,Viernes,Sabado,Domingo",TRUE,FALSE,Ucu,33.8,65,
6:00:00,6:01:00,6:04:00,6:04:00,6:05:00,6:11:00,6:17:00,6:19:00,6:22:00,6:21:00,6:22:00,6:25:00,6:26:00,6:29:00,6:32:00,6:37:00,6:39:00,6:42:00,6:46:00,6:46:00,6:47:00,6:47:00,6:48:00,7:05:00,7:26:00,25,"Soriana, REFACCIONES AUTOMOTRICES CANEK",40-50,12,6/3/2023,"Lunes,Martes,Miercoles,Jueves,Viernes,Sabado,Domingo",TRUE,FALSE,Ucu,33.8,65,
6:20:00,6:21:00,6:25:00,6:29:00,6:29:00,6:35:00,6:39:00,6:41:00,6:41:00,6:43:00,6:44:00,6:49:00,6:49:00,6:53:00,6:53:00,6:55:00,6:55:00,6:54:00,6:57:00,6:58:00,7:00:00,7:02:00,7:02:00,7:19:00,7:41:00,25,"Soriana, REFACCIONES AUTOMOTRICES CANEK",40-50,12,6/3/2023,"Lunes,Martes,Miercoles,Jueves,Viernes,Sabado",TRUE,FALSE,Directa,30,50,
7:00:00,7:02:00,7:05:00,7:05:00,7:08:00,7:12:00,7:15:00,7:16:00,7:19:00,7:18:00,7:17:00,7:19:00,7:19:00,7:21:00,7:22:00,7:25:00,7:28:00,7:31:00,7:35:00,7:34:00,7:36:00,7:39:00,7:39:00,7:52:00,8:14:00,25,"Soriana, REFACCIONES AUTOMOTRICES CANEK",40-50,12,6/3/2023,"Lunes,Martes,Miercoles,Jueves,Viernes,Sabado,Domingo",TRUE,FALSE,Ucu,33.8,65,
8:00:00,8:00:00,8:05:00,8:09:00,8:09:00,8:13:00,8:18:00,8:19:00,8:20:00,8:21:00,8:20:00,8:25:00,8:24:00,8:28:00,8:29:00,8:31:00,8:31:00,8:31:00,8:32:00,8:32:00,8:34:00,8:37:00,8:40:00,8:55:00,9:16:00,25,"Soriana, REFACCIONES AUTOMOTRICES CANEK",40-50,12,6/3/2023,"Lunes,Martes,Miercoles,Jueves,Viernes,Sabado,Domingo",TRUE,FALSE,Ucu,33.8,65,
8:30:00,8:28:00,8:32:00,8:34:00,8:35:00,8:41:00,8:46:00,8:45:00,8:47:00,8:47:00,8:50:00,8:53:00,8:54:00,8:57:00,9:01:00,9:04:00,9:03:00,9:05:00,9:08:00,9:11:00,9:11:00,9:12:00,9:13:00,9:30:00,9:49:00,25,"Soriana, REFACCIONES AUTOMOTRICES CANEK",40-50,12,6/3/2023,"Lunes,Martes,Miercoles,Jueves,Viernes,Sabado,Domingo",TRUE,FALSE,Ucu,33.8,65,
9:00:00,9:01:00,9:02:00,9:05:00,9:05:00,9:10:00,9:12:00,9:14:00,9:18:00,9:20:00,9:21:00,9:25:00,9:25:00,9:30:00,9:31:00,9:33:00,9:32:00,9:34:00,9:36:00,9:36:00,9:39:00,9:40:00,9:42:00,9:59:00,10:18:00,25,"Soriana, REFACCIONES AUTOMOTRICES CANEK",40-50,12,6/3/2023,"Lunes,Martes,Miercoles,Jueves,Viernes,Sabado,Domingo",TRUE,FALSE,Ucu,33.8,65,
10:00:00,10:01:00,10:02:00,10:02:00,10:03:00,10:05:00,10:10:00,10:13:00,10:15:00,10:15:00,10:16:00,10:18:00,10:21:00,10:23:00,10:27:00,10:31:00,10:33:00,10:32:00,10:32:00,10:32:00,10:32:00,10:33:00,10:32:00,10:48:00,11:08:00,25,"Soriana, REFACCIONES AUTOMOTRICES CANEK",40-50,12,6/3/2023,"Lunes,Martes,Miercoles,Jueves,Viernes,Sabado,Domingo",TRUE,FALSE,Ucu,33.8,65,
11:00:00,11:00:00,11:02:00,11:03:00,11:06:00,11:10:00,11:15:00,11:16:00,11:20:00,11:23:00,11:22:00,11:27:00,11:30:00,11:36:00,11:40:00,11:43:00,11:46:00,11:48:00,11:48:00,11:51:00,11:50:00,11:51:00,11:51:00,12:04:00,12:24:00,25,"Soriana, REFACCIONES AUTOMOTRICES CANEK",40-50,12,6/3/2023,"Lunes,Martes,Miercoles,Jueves,Viernes,Sabado,Domingo",TRUE,FALSE,Ucu,33.8,65,
12:00:00,11:59:00,12:04:00,12:06:00,12:07:00,12:13:00,12:18:00,12:17:00,12:21:00,12:23:00,12:23:00,12:26:00,12:28:00,12:30:00,12:33:00,12:37:00,12:40:00,12:42:00,12:46:00,12:45:00,12:44:00,12:44:00,12:46:00,13:03:00,13:22:00,25,"Soriana, REFACCIONES AUTOMOTRICES CANEK",40-50,12,6/3/2023,"Lunes,Martes,Miercoles,Jueves,Viernes,Sabado,Domingo",TRUE,FALSE,Ucu,33.8,65,
12:30:00,12:31:00,12:36:00,12:37:00,12:37:00,12:42:00,12:47:00,12:49:00,12:53:00,12:55:00,12:56:00,12:59:00,12:59:00,13:04:00,13:08:00,13:12:00,13:13:00,13:15:00,13:17:00,13:16:00,13:16:00,13:18:00,13:18:00,13:32:00,13:53:00,25,"Soriana, REFACCIONES AUTOMOTRICES CANEK",40-50,12,6/3/2023,Domingo,TRUE,FALSE,Ucu,33.8,65,
13:00:00,12:58:00,13:03:00,13:03:00,13:06:00,13:08:00,13:13:00,13:12:00,13:16:00,13:15:00,13:17:00,13:18:00,13:19:00,13:24:00,13:28:00,13:31:00,13:31:00,13:32:00,13:35:00,13:38:00,13:37:00,13:39:00,13:38:00,13:55:00,14:16:00,25,"Soriana, REFACCIONES AUTOMOTRICES CANEK",40-50,12,6/3/2023,"Lunes,Martes,Miercoles,Jueves,Viernes,Sabado,Domingo",TRUE,FALSE,Ucu,33.8,65,
14:00:00,13:58:00,14:00:00,14:03:00,14:06:00,14:08:00,14:14:00,14:15:00,14:18:00,14:19:00,14:19:00,14:21:00,14:20:00,14:25:00,14:29:00,14:32:00,14:33:00,14:32:00,14:35:00,14:37:00,14:38:00,14:41:00,14:41:00,14:55:00,15:13:00,25,"Soriana, REFACCIONES AUTOMOTRICES CANEK",40-50,12,6/3/2023,"Lunes,Martes,Miercoles,Jueves,Viernes,Sabado,Domingo",TRUE,FALSE,Ucu,33.8,65,
14:45:00,14:43:00,14:47:00,14:50:00,14:53:00,14:56:00,15:02:00,15:02:00,15:05:00,15:07:00,15:08:00,15:11:00,15:14:00,15:20:00,15:23:00,15:25:00,15:26:00,15:27:00,15:31:00,15:30:00,15:33:00,15:36:00,15:36:00,15:53:00,16:14:00,25,"Soriana, REFACCIONES AUTOMOTRICES CANEK",40-50,12,6/3/2023,"Lunes,Martes,Miercoles,Jueves,Viernes,Sabado,Domingo",TRUE,FALSE,Ucu,33.8,65,
15:30:00,15:31:00,15:34:00,15:36:00,15:39:00,15:43:00,15:48:00,15:47:00,15:48:00,15:47:00,15:46:00,15:50:00,15:51:00,15:53:00,15:55:00,15:59:00,15:58:00,15:59:00,15:59:00,16:02:00,16:04:00,16:06:00,16:09:00,16:24:00,16:44:00,25,"Soriana, REFACCIONES AUTOMOTRICES CANEK",40-50,12,6/3/2023,"Lunes,Martes,Miercoles,Jueves,Viernes,Sabado,Domingo",TRUE,FALSE,Ucu,33.8,65,
16:00:00,16:00:00,16:05:00,16:08:00,16:10:00,16:16:00,16:21:00,16:20:00,16:20:00,16:20:00,16:23:00,16:28:00,16:27:00,16:33:00,16:37:00,16:38:00,16:37:00,16:36:00,16:37:00,16:36:00,16:35:00,16:38:00,16:39:00,16:52:00,17:12:00,25,"Soriana, REFACCIONES AUTOMOTRICES CANEK",40-50,12,6/3/2023,"Lunes,Martes,Miercoles,Jueves,Viernes,Sabado",TRUE,FALSE,Directa,30,50,
16:30:00,16:30:00,16:35:00,16:36:00,16:39:00,16:41:00,16:45:00,16:45:00,16:46:00,16:47:00,16:49:00,16:50:00,16:51:00,16:56:00,17:00:00,17:04:00,17:05:00,17:07:00,17:08:00,17:07:00,17:10:00,17:11:00,17:12:00,17:27:00,17:45:00,25,"Soriana, REFACCIONES AUTOMOTRICES CANEK",40-50,12,6/3/2023,"Lunes,Martes,Miercoles,Jueves,Viernes,Sabado,Domingo",TRUE,FALSE,Ucu,33.8,65,
17:00:00,16:59:00,17:04:00,17:06:00,17:09:00,17:15:00,17:20:00,17:19:00,17:23:00,17:22:00,17:24:00,17:25:00,17:24:00,17:29:00,17:33:00,17:34:00,17:35:00,17:35:00,17:37:00,17:40:00,17:43:00,17:43:00,17:42:00,17:55:00,18:13:00,25,"Soriana, REFACCIONES AUTOMOTRICES CANEK",40-50,12,6/3/2023,"Lunes,Martes,Miercoles,Jueves,Viernes,Sabado,Domingo",TRUE,FALSE,Directa,30,50,
17:30:00,17:28:00,17:31:00,17:33:00,17:32:00,17:34:00,17:38:00,17:39:00,17:39:00,17:41:00,17:44:00,17:45:00,17:44:00,17:47:00,17:49:00,17:53:00,17:56:00,17:55:00,17:56:00,17:57:00,17:57:00,17:59:00,17:59:00,18:13:00,18:34:00,25,"Soriana, REFACCIONES AUTOMOTRICES CANEK",40-50,12,6/3/2023,"Lunes,Martes,Miercoles,Jueves,Viernes,Sabado,Domingo",TRUE,FALSE,Ucu,33.8,65,
18:00:00,18:01:00,18:04:00,18:06:00,18:07:00,18:11:00,18:17:00,18:19:00,18:21:00,18:23:00,18:24:00,18:26:00,18:27:00,18:29:00,18:30:00,18:33:00,18:34:00,18:33:00,18:37:00,18:37:00,18:40:00,18:43:00,18:44:00,18:57:00,19:19:00,25,"Soriana, REFACCIONES AUTOMOTRICES CANEK",40-50,12,6/3/2023,"Lunes,Martes,Miercoles,Jueves,Viernes,Sabado",TRUE,FALSE,Ucu,33.8,65,
18:45:00,18:47:00,18:49:00,18:53:00,18:53:00,18:57:00,19:00:00,19:00:00,19:00:00,19:00:00,19:03:00,19:08:00,19:09:00,19:15:00,19:16:00,19:17:00,19:18:00,19:20:00,19:24:00,19:25:00,19:27:00,19:27:00,19:26:00,19:40:00,20:00:00,25,"Soriana, REFACCIONES AUTOMOTRICES CANEK",40-50,12,6/3/2023,"Lunes,Martes,Miercoles,Jueves,Viernes,Sabado,Domingo",TRUE,FALSE,Ucu,33.8,65,
19:15:00,19:13:00,19:16:00,19:16:00,19:16:00,19:19:00,19:22:00,19:22:00,19:25:00,19:27:00,19:28:00,19:33:00,19:36:00,19:39:00,19:40:00,19:43:00,19:42:00,19:45:00,19:49:00,19:51:00,19:52:00,19:51:00,19:51:00,20:07:00,20:27:00,25,"Soriana, REFACCIONES AUTOMOTRICES CANEK",40-50,12,6/3/2023,"Lunes,Martes,Miercoles,Jueves,Viernes,Domingo",TRUE,FALSE,Directa,30,50,
20:00:00,20:01:00,20:04:00,20:08:00,20:09:00,20:11:00,20:13:00,20:16:00,20:18:00,20:19:00,20:22:00,20:24:00,20:27:00,20:32:00,20:33:00,20:34:00,20:37:00,20:39:00,20:39:00,20:40:00,20:40:00,20:42:00,20:41:00,20:58:00,21:16:00,25,"Soriana, REFACCIONES AUTOMOTRICES CANEK",40-50,12,6/3/2023,"Lunes,Martes,Miercoles,Jueves,Viernes,Sabado,Domingo",TRUE,FALSE,Ucu,33.8,65,
20:30:00,20:30:00,20:34:00,20:37:00,20:38:00,20:42:00,20:44:00,20:44:00,20:46:00,20:47:00,20:48:00,20:53:00,20:53:00,20:55:00,20:58:00,21:01:00,21:02:00,21:04:00,21:05:00,21:08:00,21:10:00,21:11:00,21:14:00,21:27:00,21:46:00,25,"Soriana, REFACCIONES AUTOMOTRICES CANEK",40-50,12,6/3/2023,"Lunes,Martes,Miercoles,Jueves,Viernes,Domingo",TRUE,FALSE,Ucu,33.8,65,
21:00:00,21:01:00,21:02:00,21:04:00,21:03:00,21:07:00,21:12:00,21:14:00,21:17:00,21:20:00,21:19:00,21:23:00,21:26:00,21:28:00,21:32:00,21:37:00,21:39:00,21:39:00,21:40:00,21:41:00,21:40:00,21:39:00,21:41:00,21:58:00,22:18:00,25,"Soriana, REFACCIONES AUTOMOTRICES CANEK",40-50,12,6/3/2023,"Lunes,Martes,Miercoles,Jueves,Viernes,Sabado,Domingo",TRUE,FALSE,Directa,30,50,
5:00:00,4:58:00,4:59:00,5:00:00,5:02:00,5:06:00,5:12:00,5:14:00,5:15:00,5:16:00,5:15:00,5:19:00,5:20:00,5:23:00,5:26:00,5:31:00,5:32:00,5:35:00,5:38:00,5:39:00,5:38:00,5:37:00,5:38:00,5:55:00,6:16:00,25,"Soriana, REFACCIONES AUTOMOTRICES CANEK",40-50,12,6/4/2023,"Lunes,Martes,Miercoles,Jueves,Viernes,Sabado,Domingo",TRUE,FALSE,Ucu,33.8,65,
6:00:00,6:01:00,6:04:00,6:04:00,6:05:00,6:11:00,6:17:00,6:19:00,6:22:00,6:21:00,6:22:00,6:25:00,6:26:00,6:29:00,6:32:00,6:37:00,6:39:00,6:42:00,6:46:00,6:46:00,6:47:00,6:47:00,6:48:00,7:05:00,7:26:00,25,"Soriana, REFACCIONES AUTOMOTRICES CANEK",40-50,12,6/4/2023,"Lunes,Martes,Miercoles,Jueves,Viernes,Sabado,Domingo",TRUE,FALSE,Ucu,33.8,65,
6:20:00,6:21:00,6:25:00,6:29:00,6:29:00,6:35:00,6:39:00,6:41:00,6:41:00,6:43:00,6:44:00,6:49:00,6:49:00,6:53:00,6:53:00,6:55:00,6:55:00,6:54:00,6:57:00,6:58:00,7:00:00,7:02:00,7:02:00,7:19:00,7:41:00,25,"Soriana, REFACCIONES AUTOMOTRICES CANEK",40-50,12,6/4/2023,"Lunes,Martes,Miercoles,Jueves,Viernes,Sabado",TRUE,FALSE,Directa,30,50,
7:00:00,7:02:00,7:05:00,7:05:00,7:08:00,7:12:00,7:15:00,7:16:00,7:19:00,7:18:00,7:17:00,7:19:00,7:19:00,7:21:00,7:22:00,7:25:00,7:28:00,7:31:00,7:35:00,7:34:00,7:36:00,7:39:00,7:39:00,7:52:00,8:14:00,25,"Soriana, REFACCIONES AUTOMOTRICES CANEK",40-50,12,6/4/2023,"Lunes,Martes,Miercoles,Jueves,Viernes,Sabado,Domingo",TRUE,FALSE,Ucu,33.8,65,
8:00:00,8:00:00,8:05:00,8:09:00,8:09:00,8:13:00,8:18:00,8:19:00,8:20:00,8:21:00,8:20:00,8:25:00,8:24:00,8:28:00,8:29:00,8:31:00,8:31:00,8:31:00,8:32:00,8:32:00,8:34:00,8:37:00,8:40:00,8:55:00,9:16:00,25,"Soriana, REFACCIONES AUTOMOTRICES CANEK",40-50,12,6/4/2023,"Lunes,Martes,Miercoles,Jueves,Viernes,Sabado,Domingo",TRUE,FALSE,Ucu,33.8,65,
8:30:00,8:28:00,8:32:00,8:34:00,8:35:00,8:41:00,8:46:00,8:45:00,8:47:00,8:47:00,8:50:00,8:53:00,8:54:00,8:57:00,9:01:00,9:04:00,9:03:00,9:05:00,9:08:00,9:11:00,9:11:00,9:12:00,9:13:00,9:30:00,9:49:00,25,"Soriana, REFACCIONES AUTOMOTRICES CANEK",40-50,12,6/4/2023,"Lunes,Martes,Miercoles,Jueves,Viernes,Sabado,Domingo",TRUE,FALSE,Ucu,33.8,65,
9:00:00,9:01:00,9:02:00,9:05:00,9:05:00,9:10:00,9:12:00,9:14:00,9:18:00,9:20:00,9:21:00,9:25:00,9:25:00,9:30:00,9:31:00,9:33:00,9:32:00,9:34:00,9:36:00,9:36:00,9:39:00,9:40:00,9:42:00,9:59:00,10:18:00,25,"Soriana, REFACCIONES AUTOMOTRICES CANEK",40-50,12,6/4/2023,"Lunes,Martes,Miercoles,Jueves,Viernes,Sabado,Domingo",TRUE,FALSE,Ucu,33.8,65,
10:00:00,10:01:00,10:02:00,10:02:00,10:03:00,10:05:00,10:10:00,10:13:00,10:15:00,10:15:00,10:16:00,10:18:00,10:21:00,10:23:00,10:27:00,10:31:00,10:33:00,10:32:00,10:32:00,10:32:00,10:32:00,10:33:00,10:32:00,10:48:00,11:08:00,25,"Soriana, REFACCIONES AUTOMOTRICES CANEK",40-50,12,6/4/2023,"Lunes,Martes,Miercoles,Jueves,Viernes,Sabado,Domingo",TRUE,FALSE,Ucu,33.8,65,
11:00:00,11:00:00,11:02:00,11:03:00,11:06:00,11:10:00,11:15:00,11:16:00,11:20:00,11:23:00,11:22:00,11:27:00,11:30:00,11:36:00,11:40:00,11:43:00,11:46:00,11:48:00,11:48:00,11:51:00,11:50:00,11:51:00,11:51:00,12:04:00,12:24:00,25,"Soriana, REFACCIONES AUTOMOTRICES CANEK",40-50,12,6/4/2023,"Lunes,Martes,Miercoles,Jueves,Viernes,Sabado,Domingo",TRUE,FALSE,Ucu,33.8,65,
12:00:00,11:59:00,12:04:00,12:06:00,12:07:00,12:13:00,12:18:00,12:17:00,12:21:00,12:23:00,12:23:00,12:26:00,12:28:00,12:30:00,12:33:00,12:37:00,12:40:00,12:42:00,12:46:00,12:45:00,12:44:00,12:44:00,12:46:00,13:03:00,13:22:00,25,"Soriana, REFACCIONES AUTOMOTRICES CANEK",40-50,12,6/4/2023,"Lunes,Martes,Miercoles,Jueves,Viernes,Sabado,Domingo",TRUE,FALSE,Ucu,33.8,65,
12:30:00,12:31:00,12:36:00,12:37:00,12:37:00,12:42:00,12:47:00,12:49:00,12:53:00,12:55:00,12:56:00,12:59:00,12:59:00,13:04:00,13:08:00,13:12:00,13:13:00,13:15:00,13:17:00,13:16:00,13:16:00,13:18:00,13:18:00,13:32:00,13:53:00,25,"Soriana, REFACCIONES AUTOMOTRICES CANEK",40-50,12,6/4/2023,Domingo,TRUE,FALSE,Ucu,33.8,65,
13:00:00,12:58:00,13:03:00,13:03:00,13:06:00,13:08:00,13:13:00,13:12:00,13:16:00,13:15:00,13:17:00,13:18:00,13:19:00,13:24:00,13:28:00,13:31:00,13:31:00,13:32:00,13:35:00,13:38:00,13:37:00,13:39:00,13:38:00,13:55:00,14:16:00,25,"Soriana, REFACCIONES AUTOMOTRICES CANEK",40-50,12,6/4/2023,"Lunes,Martes,Miercoles,Jueves,Viernes,Sabado,Domingo",TRUE,FALSE,Ucu,33.8,65,
14:00:00,13:58:00,14:00:00,14:03:00,14:06:00,14:08:00,14:14:00,14:15:00,14:18:00,14:19:00,14:19:00,14:21:00,14:20:00,14:25:00,14:29:00,14:32:00,14:33:00,14:32:00,14:35:00,14:37:00,14:38:00,14:41:00,14:41:00,14:55:00,15:13:00,25,"Soriana, REFACCIONES AUTOMOTRICES CANEK",40-50,12,6/4/2023,"Lunes,Martes,Miercoles,Jueves,Viernes,Sabado,Domingo",TRUE,FALSE,Ucu,33.8,65,
14:45:00,14:43:00,14:47:00,14:50:00,14:53:00,14:56:00,15:02:00,15:02:00,15:05:00,15:07:00,15:08:00,15:11:00,15:14:00,15:20:00,15:23:00,15:25:00,15:26:00,15:27:00,15:31:00,15:30:00,15:33:00,15:36:00,15:36:00,15:53:00,16:14:00,25,"Soriana, REFACCIONES AUTOMOTRICES CANEK",40-50,12,6/4/2023,"Lunes,Martes,Miercoles,Jueves,Viernes,Sabado,Domingo",TRUE,FALSE,Ucu,33.8,65,
15:30:00,15:31:00,15:34:00,15:36:00,15:39:00,15:43:00,15:48:00,15:47:00,15:48:00,15:47:00,15:46:00,15:50:00,15:51:00,15:53:00,15:55:00,15:59:00,15:58:00,15:59:00,15:59:00,16:02:00,16:04:00,16:06:00,16:09:00,16:24:00,16:44:00,25,"Soriana, REFACCIONES AUTOMOTRICES CANEK",40-50,12,6/4/2023,"Lunes,Martes,Miercoles,Jueves,Viernes,Sabado,Domingo",TRUE,FALSE,Ucu,33.8,65,
16:00:00,16:00:00,16:05:00,16:08:00,16:10:00,16:16:00,16:21:00,16:20:00,16:20:00,16:20:00,16:23:00,16:28:00,16:27:00,16:33:00,16:37:00,16:38:00,16:37:00,16:36:00,16:37:00,16:36:00,16:35:00,16:38:00,16:39:00,16:52:00,17:12:00,25,"Soriana, REFACCIONES AUTOMOTRICES CANEK",40-50,12,6/4/2023,"Lunes,Martes,Miercoles,Jueves,Viernes,Sabado",TRUE,FALSE,Directa,30,50,
16:30:00,16:30:00,16:35:00,16:36:00,16:39:00,16:41:00,16:45:00,16:45:00,16:46:00,16:47:00,16:49:00,16:50:00,16:51:00,16:56:00,17:00:00,17:04:00,17:05:00,17:07:00,17:08:00,17:07:00,17:10:00,17:11:00,17:12:00,17:27:00,17:45:00,25,"Soriana, REFACCIONES AUTOMOTRICES CANEK",40-50,12,6/4/2023,"Lunes,Martes,Miercoles,Jueves,Viernes,Sabado,Domingo",TRUE,FALSE,Ucu,33.8,65,
17:00:00,16:59:00,17:04:00,17:06:00,17:09:00,17:15:00,17:20:00,17:19:00,17:23:00,17:22:00,17:24:00,17:25:00,17:24:00,17:29:00,17:33:00,17:34:00,17:35:00,17:35:00,17:37:00,17:40:00,17:43:00,17:43:00,17:42:00,17:55:00,18:13:00,25,"Soriana, REFACCIONES AUTOMOTRICES CANEK",40-50,12,6/4/2023,"Lunes,Martes,Miercoles,Jueves,Viernes,Sabado,Domingo",TRUE,FALSE,Directa,30,50,
17:30:00,17:28:00,17:31:00,17:33:00,17:32:00,17:34:00,17:38:00,17:39:00,17:39:00,17:41:00,17:44:00,17:45:00,17:44:00,17:47:00,17:49:00,17:53:00,17:56:00,17:55:00,17:56:00,17:57:00,17:57:00,17:59:00,17:59:00,18:13:00,18:34:00,25,"Soriana, REFACCIONES AUTOMOTRICES CANEK",40-50,12,6/4/2023,"Lunes,Martes,Miercoles,Jueves,Viernes,Sabado,Domingo",TRUE,FALSE,Ucu,33.8,65,
18:00:00,18:01:00,18:04:00,18:06:00,18:07:00,18:11:00,18:17:00,18:19:00,18:21:00,18:23:00,18:24:00,18:26:00,18:27:00,18:29:00,18:30:00,18:33:00,18:34:00,18:33:00,18:37:00,18:37:00,18:40:00,18:43:00,18:44:00,18:57:00,19:19:00,25,"Soriana, REFACCIONES AUTOMOTRICES CANEK",40-50,12,6/4/2023,"Lunes,Martes,Miercoles,Jueves,Viernes,Sabado",TRUE,FALSE,Ucu,33.8,65,
18:45:00,18:47:00,18:49:00,18:53:00,18:53:00,18:57:00,19:00:00,19:00:00,19:00:00,19:00:00,19:03:00,19:08:00,19:09:00,19:15:00,19:16:00,19:17:00,19:18:00,19:20:00,19:24:00,19:25:00,19:27:00,19:27:00,19:26:00,19:40:00,20:00:00,25,"Soriana, REFACCIONES AUTOMOTRICES CANEK",40-50,12,6/4/2023,"Lunes,Martes,Miercoles,Jueves,Viernes,Sabado,Domingo",TRUE,FALSE,Ucu,33.8,65,
